AccNo,Name,ID,Contact,Email,Balance,Type
ACC-BR01-14062,,,,,0,0
ACC-BR01-40155,,,,,0,0
ACC-BR01-10282,,,,,0,0
ACC-BR01-29256,,,,,0,0
ACC-BR01-18115,,,,,0,0
ACC-BR01-35458,,,,,0,0
ACC-BR01-36276,,,,,0,0
ACC-BR01-42515,,,,,0,0
ACC-BR01-40054,,,,,0,0
ACC-BR01-36808,,,,,0,0
ACC-BR01-16604,,,,,0,0
ACC-BR01-38325,,,,,0,0
ACC-BR01-22588,,,,,0,0
ACC-BR01-37753,,,,,0,0
ACC-BR01-19407,,,,,0,0
ACC-BR01-29124,,,,,0,0
ACC-BR01-11354,,,,,0,0
ACC-BR01-16150,,,,,0,0
ACC-BR01-12558,,,,,0,0
ACC-BR01-17865,,,,,0,0
ACC-BR01-40365,,,,,0,0
ACC-BR01-17233,,,,,0,0
ACC-BR01-21487,,,,,0,0
ACC-BR01-42179,,,,,0,0
ACC-BR01-37924,,,,,0,0
ACC-BR01-27796,,,,,0,0
ACC-BR01-12570,,,,,0,0
ACC-BR01-42403,,,,,0,0
ACC-BR01-15169,,,,,0,0
ACC-BR01-34682,,,,,0,0
ACC-BR01-26381,,,,,0,0
ACC-BR01-12241,,,,,0,0
ACC-BR01-12956,,,,,0,0
ACC-BR01-38228,,,,,0,0
ACC-BR01-36505,,,,,0,0
ACC-BR01-38823,,,,,0,0
ACC-BR01-36448,,,,,0,0
ACC-BR01-20646,,,,,0,0
ACC-BR01-25443,,,,,0,0
ACC-BR01-35569,,,,,0,0
ACC-BR01-10188,,,,,0,0
ACC-BR01-33192,,,,,0,0
ACC-BR01-15460,,,,,0,0
ACC-BR01-19827,,,,,0,0
ACC-BR01-15795,,,,,0,0
ACC-BR01-41670,,,,,0,0
ACC-BR01-21609,,,,,0,0
ACC-BR01-17763,,,,,0,0
ACC-BR01-25852,,,,,0,0
ACC-BR01-21792,,,,,0,0
ACC-BR01-25235,,,,,0,0
ACC-BR01-22506,,,,,0,0
ACC-BR01-18723,,,,,0,0
ACC-BR01-42250,,,,,0,0
ACC-BR01-33495,,,,,0,0
ACC-BR01-38311,,,,,0,0
ACC-BR01-15542,,,,,0,0
ACC-BR01-40588,,,,,0,0
ACC-BR01-28288,,,,,0,0
ACC-BR01-14124,,,,,0,0
ACC-BR01-39384,,,,,0,0
ACC-BR01-12771,,,,,0,0
ACC-BR01-33960,,,,,0,0
ACC-BR01-27007,,,,,0,0
ACC-BR01-29378,,,,,0,0
ACC-BR01-26623,,,,,0,0
ACC-BR01-41667,,,,,0,0
ACC-BR01-27291,,,,,0,0
ACC-BR01-37437,,,,,0,0
ACC-BR01-26372,,,,,0,0
ACC-BR01-19733,,,,,0,0
ACC-BR01-30188,,,,,0,0
ACC-BR01-19497,,,,,0,0
ACC-BR01-18121,,,,,0,0
ACC-BR01-10038,,,,,0,0
ACC-BR01-32982,,,,,0,0
ACC-BR01-40442,,,,,0,0
ACC-BR01-13659,,,,,0,0
ACC-BR01-15509,,,,,0,0
ACC-BR01-18223,,,,,0,0
ACC-BR01-40757,,,,,0,0
ACC-BR01-27515,,,,,0,0
ACC-BR01-39154,,,,,0,0
ACC-BR01-10176,,,,,0,0
ACC-BR01-16887,,,,,0,0
ACC-BR01-28956,,,,,0,0
ACC-BR01-12515,,,,,0,0
ACC-BR01-20681,,,,,0,0
ACC-BR01-25455,,,,,0,0
ACC-BR01-12774,,,,,0,0
ACC-BR01-39504,,,,,0,0
ACC-BR01-15482,,,,,0,0
ACC-BR01-11359,,,,,0,0
ACC-BR01-25014,,,,,0,0
ACC-BR01-38135,,,,,0,0
ACC-BR01-32122,,,,,0,0
ACC-BR01-16798,,,,,0,0
ACC-BR01-12571,,,,,0,0
ACC-BR01-25320,,,,,0,0
ACC-BR01-23396,,,,,0,0
ACC-BR01-17561,,,,,0,0
ACC-BR01-20954,,,,,0,0
ACC-BR01-28938,,,,,0,0
ACC-BR01-16196,,,,,0,0
ACC-BR01-41934,,,,,0,0
ACC-BR01-19307,,,,,0,0
ACC-BR01-20372,,,,,0,0
ACC-BR01-28703,,,,,0,0
ACC-BR01-15183,,,,,0,0
ACC-BR01-40826,,,,,0,0
ACC-BR01-31381,,,,,0,0
ACC-BR01-40809,,,,,0,0
ACC-BR01-17733,,,,,0,0
ACC-BR01-15975,,,,,0,0
ACC-BR01-29293,,,,,0,0
ACC-BR01-17804,,,,,0,0
ACC-BR01-39531,,,,,0,0
ACC-BR01-19399,,,,,0,0
ACC-BR01-42066,,,,,0,0
ACC-BR01-20072,,,,,0,0
ACC-BR01-17039,,,,,0,0
ACC-BR01-13025,,,,,0,0
ACC-BR01-41676,,,,,0,0
ACC-BR01-38349,,,,,0,0
ACC-BR01-21780,,,,,0,0
ACC-BR01-35633,,,,,0,0
ACC-BR01-11832,,,,,0,0
ACC-BR01-13314,,,,,0,0
ACC-BR01-10610,,,,,0,0
ACC-BR01-19688,,,,,0,0
ACC-BR01-36169,,,,,0,0
ACC-BR01-39490,,,,,0,0
ACC-BR01-22452,,,,,0,0
ACC-BR01-21866,,,,,0,0
ACC-BR01-13698,,,,,0,0
ACC-BR01-32570,,,,,0,0
ACC-BR01-35065,,,,,0,0
ACC-BR01-15311,,,,,0,0
ACC-BR01-17342,,,,,0,0
ACC-BR01-39820,,,,,0,0
ACC-BR01-38901,,,,,0,0
ACC-BR01-30050,,,,,0,0
ACC-BR01-17576,,,,,0,0
ACC-BR01-13903,,,,,0,0
ACC-BR01-33133,,,,,0,0
ACC-BR01-18981,,,,,0,0
ACC-BR01-19779,,,,,0,0
ACC-BR01-33165,,,,,0,0
ACC-BR01-42174,,,,,0,0
ACC-BR01-39243,,,,,0,0
ACC-BR01-25444,,,,,0,0
ACC-BR01-18116,,,,,0,0
ACC-BR01-21590,,,,,0,0
ACC-BR01-28093,,,,,0,0
ACC-BR01-13875,,,,,0,0
ACC-BR01-25445,,,,,0,0
ACC-BR01-13881,,,,,0,0
ACC-BR01-25238,,,,,0,0
ACC-BR01-42669,,,,,0,0
ACC-BR01-38232,,,,,0,0
ACC-BR01-29821,,,,,0,0
ACC-BR01-22439,,,,,0,0
ACC-BR01-40997,,,,,0,0
ACC-BR01-38774,,,,,0,0
ACC-BR01-15823,,,,,0,0
ACC-BR01-30195,,,,,0,0
ACC-BR01-16574,,,,,0,0
ACC-BR01-36365,,,,,0,0
ACC-BR01-38380,,,,,0,0
ACC-BR01-33843,,,,,0,0
ACC-BR01-20978,,,,,0,0
ACC-BR01-17247,,,,,0,0
ACC-BR01-30249,,,,,0,0
ACC-BR01-35668,,,,,0,0
ACC-BR01-37135,,,,,0,0
ACC-BR01-13348,,,,,0,0
ACC-BR01-15852,,,,,0,0
ACC-BR01-19188,,,,,0,0
ACC-BR01-18357,,,,,0,0
ACC-BR01-27651,,,,,0,0
ACC-BR01-29488,,,,,0,0
ACC-BR01-32233,,,,,0,0
ACC-BR01-13401,,,,,0,0
ACC-BR01-12829,,,,,0,0
ACC-BR01-21253,,,,,0,0
ACC-BR01-28346,,,,,0,0
ACC-BR01-17093,,,,,0,0
ACC-BR01-34179,,,,,0,0
ACC-BR01-12813,,,,,0,0
ACC-BR01-23588,,,,,0,0
ACC-BR01-38037,,,,,0,0
ACC-BR01-27067,,,,,0,0
ACC-BR01-11520,,,,,0,0
ACC-BR01-11670,,,,,0,0
ACC-BR01-22972,,,,,0,0
ACC-BR01-33598,,,,,0,0
ACC-BR01-10537,,,,,0,0
ACC-BR01-30645,,,,,0,0
ACC-BR01-30973,,,,,0,0
ACC-BR01-33789,,,,,0,0
ACC-BR01-42215,,,,,0,0
ACC-BR01-20697,,,,,0,0
ACC-BR01-34930,,,,,0,0
ACC-BR01-26584,,,,,0,0
ACC-BR01-22573,,,,,0,0
ACC-BR01-30094,,,,,0,0
ACC-BR01-38409,,,,,0,0
ACC-BR01-33061,,,,,0,0
ACC-BR01-42242,,,,,0,0
ACC-BR01-15637,,,,,0,0
ACC-BR01-16385,,,,,0,0
ACC-BR01-21807,,,,,0,0
ACC-BR01-22529,,,,,0,0
ACC-BR01-24032,,,,,0,0
ACC-BR01-40305,,,,,0,0
ACC-BR01-18612,,,,,0,0
ACC-BR01-14554,,,,,0,0
ACC-BR01-33305,,,,,0,0
ACC-BR01-30402,,,,,0,0
ACC-BR01-40038,,,,,0,0
ACC-BR01-27344,,,,,0,0
ACC-BR01-11291,,,,,0,0
ACC-BR01-20017,,,,,0,0
ACC-BR01-14698,,,,,0,0
ACC-BR01-40249,,,,,0,0
ACC-BR01-27383,,,,,0,0
ACC-BR01-14414,,,,,0,0
ACC-BR01-19933,,,,,0,0
ACC-BR01-35842,,,,,0,0
ACC-BR01-24305,,,,,0,0
ACC-BR01-33919,,,,,0,0
ACC-BR01-14666,,,,,0,0
ACC-BR01-20520,,,,,0,0
ACC-BR01-36353,,,,,0,0
ACC-BR01-13693,,,,,0,0
ACC-BR01-18741,,,,,0,0
ACC-BR01-32831,,,,,0,0
ACC-BR01-34898,,,,,0,0
ACC-BR01-18901,,,,,0,0
ACC-BR01-17811,,,,,0,0
ACC-BR01-41199,,,,,0,0
ACC-BR01-23750,,,,,0,0
ACC-BR01-21609,,,,,0,0
ACC-BR01-19792,,,,,0,0
ACC-BR01-25970,,,,,0,0
ACC-BR01-23920,,,,,0,0
ACC-BR01-25837,,,,,0,0
ACC-BR01-33480,,,,,0,0
ACC-BR01-16407,,,,,0,0
ACC-BR01-13337,,,,,0,0
ACC-BR01-16491,,,,,0,0
ACC-BR01-34894,,,,,0,0
ACC-BR01-17091,,,,,0,0
ACC-BR01-18108,,,,,0,0
ACC-BR01-27071,,,,,0,0
ACC-BR01-19624,,,,,0,0
ACC-BR01-20330,,,,,0,0
ACC-BR01-27657,,,,,0,0
ACC-BR01-31259,,,,,0,0
ACC-BR01-10128,,,,,0,0
ACC-BR01-39066,,,,,0,0
ACC-BR01-28646,,,,,0,0
ACC-BR01-18820,,,,,0,0
ACC-BR01-17973,,,,,0,0
ACC-BR01-29169,,,,,0,0
ACC-BR01-26601,,,,,0,0
ACC-BR01-26451,,,,,0,0
ACC-BR01-26552,,,,,0,0
ACC-BR01-28834,,,,,0,0
ACC-BR01-22495,,,,,0,0
ACC-BR01-25270,,,,,0,0
ACC-BR01-27055,,,,,0,0
ACC-BR01-23540,,,,,0,0
ACC-BR01-42569,,,,,0,0
ACC-BR01-25388,,,,,0,0
ACC-BR01-42150,,,,,0,0
ACC-BR01-28098,,,,,0,0
ACC-BR01-24794,,,,,0,0
ACC-BR01-37132,,,,,0,0
ACC-BR01-39065,,,,,0,0
ACC-BR01-25340,,,,,0,0
ACC-BR01-20730,,,,,0,0
ACC-BR01-19967,,,,,0,0
ACC-BR01-27003,,,,,0,0
ACC-BR01-23588,,,,,0,0
ACC-BR01-24645,,,,,0,0
ACC-BR01-15745,,,,,0,0
ACC-BR01-11186,,,,,0,0
ACC-BR01-36307,,,,,0,0
ACC-BR01-19725,,,,,0,0
ACC-BR01-40292,,,,,0,0
ACC-BR01-32921,,,,,0,0
ACC-BR01-16690,,,,,0,0
ACC-BR01-11988,,,,,0,0
ACC-BR01-28237,,,,,0,0
ACC-BR01-33532,,,,,0,0
ACC-BR01-42113,,,,,0,0
ACC-BR01-19155,,,,,0,0
ACC-BR01-27701,,,,,0,0
ACC-BR01-33696,,,,,0,0
ACC-BR01-27539,,,,,0,0
ACC-BR01-14454,,,,,0,0
ACC-BR01-22249,,,,,0,0
ACC-BR01-38328,,,,,0,0
ACC-BR01-16463,,,,,0,0
ACC-BR01-21981,,,,,0,0
ACC-BR01-35467,,,,,0,0
ACC-BR01-27505,,,,,0,0
ACC-BR01-33585,,,,,0,0
ACC-BR01-35932,,,,,0,0
ACC-BR01-26639,,,,,0,0
ACC-BR01-33383,,,,,0,0
ACC-BR01-23495,,,,,0,0
ACC-BR01-25852,,,,,0,0
ACC-BR01-36286,,,,,0,0
ACC-BR01-41005,,,,,0,0
ACC-BR01-39221,,,,,0,0
ACC-BR01-27897,,,,,0,0
ACC-BR01-24502,,,,,0,0
ACC-BR01-40650,,,,,0,0
ACC-BR01-25266,,,,,0,0
ACC-BR01-27201,,,,,0,0
ACC-BR01-24680,,,,,0,0
ACC-BR01-35126,,,,,0,0
ACC-BR01-14344,,,,,0,0
ACC-BR01-24571,,,,,0,0
ACC-BR01-22809,,,,,0,0
ACC-BR01-34785,,,,,0,0
ACC-BR01-16920,,,,,0,0
ACC-BR01-25342,,,,,0,0
ACC-BR01-21090,,,,,0,0
ACC-BR01-40237,,,,,0,0
ACC-BR01-29524,,,,,0,0
ACC-BR01-15957,,,,,0,0
ACC-BR01-23728,,,,,0,0
ACC-BR01-12783,,,,,0,0
ACC-BR01-30786,,,,,0,0
ACC-BR01-26562,,,,,0,0
ACC-BR01-10436,,,,,0,0
ACC-BR01-29169,,,,,0,0
ACC-BR01-30720,,,,,0,0
ACC-BR01-17464,,,,,0,0
ACC-BR01-28724,,,,,0,0
ACC-BR01-30835,,,,,0,0
ACC-BR01-42170,,,,,0,0
ACC-BR01-15456,,,,,0,0
ACC-BR01-11752,,,,,0,0
ACC-BR01-19621,,,,,0,0
ACC-BR01-39990,,,,,0,0
ACC-BR01-41237,,,,,0,0
ACC-BR01-42654,,,,,0,0
ACC-BR01-11823,,,,,0,0
ACC-BR01-38985,,,,,0,0
ACC-BR01-24551,,,,,0,0
ACC-BR01-16743,,,,,0,0
ACC-BR01-12714,,,,,0,0
ACC-BR01-28511,,,,,0,0
ACC-BR01-34716,,,,,0,0
ACC-BR01-12328,,,,,0,0
ACC-BR01-11556,,,,,0,0
ACC-BR01-25846,,,,,0,0
ACC-BR01-40106,,,,,0,0
ACC-BR01-26650,,,,,0,0
ACC-BR01-29855,,,,,0,0
ACC-BR01-18979,,,,,0,0
ACC-BR01-15806,,,,,0,0
ACC-BR01-27210,,,,,0,0
ACC-BR01-26258,,,,,0,0
ACC-BR01-28173,,,,,0,0
ACC-BR01-38969,,,,,0,0
ACC-BR01-23577,,,,,0,0
ACC-BR01-18535,,,,,0,0
ACC-BR01-24173,,,,,0,0
ACC-BR01-11438,,,,,0,0
ACC-BR01-28605,,,,,0,0
ACC-BR01-29436,,,,,0,0
ACC-BR01-30740,,,,,0,0
ACC-BR01-25445,,,,,0,0
ACC-BR01-40126,,,,,0,0
ACC-BR01-20258,,,,,0,0
ACC-BR01-18277,,,,,0,0
ACC-BR01-28890,,,,,0,0
ACC-BR01-10362,,,,,0,0
ACC-BR01-41505,,,,,0,0
ACC-BR01-14551,,,,,0,0
ACC-BR01-35391,,,,,0,0
ACC-BR01-32418,,,,,0,0
ACC-BR01-10802,,,,,0,0
ACC-BR01-39284,,,,,0,0
ACC-BR01-27126,,,,,0,0
ACC-BR01-22970,,,,,0,0
ACC-BR01-35587,,,,,0,0
ACC-BR01-26460,,,,,0,0
ACC-BR01-42008,,,,,0,0
ACC-BR01-15261,,,,,0,0
ACC-BR01-35383,,,,,0,0
ACC-BR01-29251,,,,,0,0
ACC-BR01-19184,,,,,0,0
ACC-BR01-13815,,,,,0,0
ACC-BR01-39907,,,,,0,0
ACC-BR01-19438,,,,,0,0
ACC-BR01-25473,,,,,0,0
ACC-BR01-33481,,,,,0,0
ACC-BR01-16146,,,,,0,0
ACC-BR01-35002,,,,,0,0
ACC-BR01-10748,,,,,0,0
ACC-BR01-27881,,,,,0,0
ACC-BR01-10818,,,,,0,0
ACC-BR01-20502,,,,,0,0
ACC-BR01-42571,,,,,0,0
ACC-BR01-34943,,,,,0,0
ACC-BR01-18405,,,,,0,0
ACC-BR01-15620,,,,,0,0
ACC-BR01-37001,,,,,0,0
ACC-BR01-15241,,,,,0,0
ACC-BR01-33505,,,,,0,0
ACC-BR01-36508,,,,,0,0
ACC-BR01-34183,,,,,0,0
ACC-BR01-38487,,,,,0,0
ACC-BR01-25360,,,,,0,0
ACC-BR01-10376,,,,,0,0
ACC-BR01-35657,,,,,0,0
ACC-BR01-31760,,,,,0,0
ACC-BR01-31168,,,,,0,0
ACC-BR01-25481,,,,,0,0
ACC-BR01-25990,,,,,0,0
ACC-BR01-39724,,,,,0,0
ACC-BR01-40500,,,,,0,0
ACC-BR01-11761,,,,,0,0
ACC-BR01-14892,,,,,0,0
ACC-BR01-13815,,,,,0,0
ACC-BR01-31265,,,,,0,0
ACC-BR01-31783,,,,,0,0
ACC-BR01-34266,,,,,0,0
ACC-BR01-15125,,,,,0,0
ACC-BR01-26162,,,,,0,0
ACC-BR01-35110,,,,,0,0
ACC-BR01-24676,,,,,0,0
ACC-BR01-11768,,,,,0,0
ACC-BR01-38533,,,,,0,0
ACC-BR01-26366,,,,,0,0
ACC-BR01-37202,,,,,0,0
ACC-BR01-24427,,,,,0,0
ACC-BR01-38700,,,,,0,0
ACC-BR01-24402,,,,,0,0
ACC-BR01-29793,,,,,0,0
ACC-BR01-30219,,,,,0,0
ACC-BR01-39085,,,,,0,0
ACC-BR01-41944,,,,,0,0
ACC-BR01-11777,,,,,0,0
ACC-BR01-18120,,,,,0,0
ACC-BR01-35970,,,,,0,0
ACC-BR01-20188,,,,,0,0
ACC-BR01-12245,,,,,0,0
ACC-BR01-32105,,,,,0,0
ACC-BR01-37274,,,,,0,0
ACC-BR01-13245,,,,,0,0
ACC-BR01-36150,,,,,0,0
ACC-BR01-38149,,,,,0,0
ACC-BR01-12502,,,,,0,0
ACC-BR01-32623,,,,,0,0
ACC-BR01-40881,,,,,0,0
ACC-BR01-41099,,,,,0,0
ACC-BR01-27021,,,,,0,0
ACC-BR01-10487,,,,,0,0
ACC-BR01-31620,,,,,0,0
ACC-BR01-25403,,,,,0,0
ACC-BR01-36360,,,,,0,0
ACC-BR01-12786,,,,,0,0
ACC-BR01-13349,,,,,0,0
ACC-BR01-14635,,,,,0,0
ACC-BR01-28678,,,,,0,0
ACC-BR01-14094,,,,,0,0
ACC-BR01-28859,,,,,0,0
ACC-BR01-20419,,,,,0,0
ACC-BR01-23865,,,,,0,0
ACC-BR01-20623,,,,,0,0
ACC-BR01-20642,,,,,0,0
ACC-BR01-11840,,,,,0,0
ACC-BR01-27591,,,,,0,0
ACC-BR01-17100,,,,,0,0
ACC-BR01-40940,,,,,0,0
ACC-BR01-36405,,,,,0,0
ACC-BR01-38603,,,,,0,0
ACC-BR01-32431,,,,,0,0
ACC-BR01-23515,,,,,0,0
ACC-BR01-33797,,,,,0,0
ACC-BR01-10961,,,,,0,0
ACC-BR01-29241,,,,,0,0
ACC-BR01-34663,,,,,0,0
ACC-BR01-30571,,,,,0,0
ACC-BR01-33373,,,,,0,0
ACC-BR01-10491,,,,,0,0
ACC-BR01-20414,,,,,0,0
ACC-BR01-27634,,,,,0,0
ACC-BR01-37477,,,,,0,0
ACC-BR01-15518,,,,,0,0
ACC-BR01-32959,,,,,0,0
ACC-BR01-39293,,,,,0,0
ACC-BR01-18131,,,,,0,0
ACC-BR01-38237,,,,,0,0
ACC-BR01-18815,,,,,0,0
ACC-BR01-21696,,,,,0,0
ACC-BR01-12036,,,,,0,0
ACC-BR01-31365,,,,,0,0
ACC-BR01-20677,,,,,0,0
ACC-BR01-18373,,,,,0,0
ACC-BR01-31307,,,,,0,0
ACC-BR01-29436,,,,,0,0
ACC-BR01-39309,,,,,0,0
ACC-BR01-31337,,,,,0,0
ACC-BR01-17518,,,,,0,0
ACC-BR01-30135,,,,,0,0
ACC-BR01-14216,,,,,0,0
ACC-BR01-10972,,,,,0,0
ACC-BR01-12840,,,,,0,0
ACC-BR01-27202,,,,,0,0
ACC-BR01-21401,,,,,0,0
ACC-BR01-30244,,,,,0,0
ACC-BR01-23974,,,,,0,0
ACC-BR01-31036,,,,,0,0
ACC-BR01-32858,,,,,0,0
ACC-BR01-20635,,,,,0,0
ACC-BR01-37642,,,,,0,0
ACC-BR01-11480,,,,,0,0
ACC-BR01-24214,,,,,0,0
ACC-BR01-20076,,,,,0,0
ACC-BR01-23787,,,,,0,0
ACC-BR01-24925,,,,,0,0
ACC-BR01-37324,,,,,0,0
ACC-BR01-15386,,,,,0,0
ACC-BR01-24787,,,,,0,0
ACC-BR01-34214,,,,,0,0
ACC-BR01-33970,,,,,0,0
ACC-BR01-34553,,,,,0,0
ACC-BR01-35775,,,,,0,0
ACC-BR01-11172,,,,,0,0
ACC-BR01-32176,,,,,0,0
ACC-BR01-30131,,,,,0,0
ACC-BR01-36514,,,,,0,0
ACC-BR01-26839,,,,,0,0
ACC-BR01-33633,,,,,0,0
ACC-BR01-12485,,,,,0,0
ACC-BR01-10979,,,,,0,0
ACC-BR01-34521,,,,,0,0
ACC-BR01-37141,,,,,0,0
ACC-BR01-39679,,,,,0,0
ACC-BR01-20187,,,,,0,0
ACC-BR01-33747,,,,,0,0
ACC-BR01-39761,,,,,0,0
ACC-BR01-31239,,,,,0,0
ACC-BR01-33368,,,,,0,0
ACC-BR01-25349,,,,,0,0
ACC-BR01-25678,,,,,0,0
ACC-BR01-28374,,,,,0,0
ACC-BR01-41756,,,,,0,0
ACC-BR01-19779,,,,,0,0
ACC-BR01-41078,,,,,0,0
ACC-BR01-15930,,,,,0,0
ACC-BR01-29022,,,,,0,0
ACC-BR01-33139,,,,,0,0
ACC-BR01-27370,,,,,0,0
ACC-BR01-26962,,,,,0,0
ACC-BR01-27720,,,,,0,0
ACC-BR01-38160,,,,,0,0
ACC-BR01-35327,,,,,0,0
ACC-BR01-38422,,,,,0,0
ACC-BR01-32375,,,,,0,0
ACC-BR01-33961,,,,,0,0
ACC-BR01-33724,,,,,0,0
ACC-BR01-18380,,,,,0,0
ACC-BR01-31359,,,,,0,0
ACC-BR01-37986,,,,,0,0
ACC-BR01-33374,,,,,0,0
ACC-BR01-26516,,,,,0,0
ACC-BR01-26469,,,,,0,0
ACC-BR01-32882,,,,,0,0
ACC-BR01-35028,,,,,0,0
ACC-BR01-40157,,,,,0,0
ACC-BR01-40226,,,,,0,0
ACC-BR01-32164,,,,,0,0
ACC-BR01-30531,,,,,0,0
ACC-BR01-30189,,,,,0,0
ACC-BR01-12583,,,,,0,0
ACC-BR01-35287,,,,,0,0
ACC-BR01-24451,,,,,0,0
ACC-BR01-24669,,,,,0,0
ACC-BR01-13011,,,,,0,0
ACC-BR01-35966,,,,,0,0
ACC-BR01-10656,,,,,0,0
ACC-BR01-29082,,,,,0,0
ACC-BR01-14334,,,,,0,0
ACC-BR01-18208,,,,,0,0
ACC-BR01-34906,,,,,0,0
ACC-BR01-32614,,,,,0,0
ACC-BR01-14706,,,,,0,0
ACC-BR01-38360,,,,,0,0
ACC-BR01-15781,,,,,0,0
ACC-BR01-34901,,,,,0,0
ACC-BR01-16237,,,,,0,0
ACC-BR01-32726,,,,,0,0
ACC-BR01-12074,,,,,0,0
ACC-BR01-27729,,,,,0,0
ACC-BR01-24097,,,,,0,0
ACC-BR01-38877,,,,,0,0
ACC-BR01-19140,,,,,0,0
ACC-BR01-29974,,,,,0,0
ACC-BR01-33332,,,,,0,0
ACC-BR01-11459,,,,,0,0
ACC-BR01-15108,,,,,0,0
ACC-BR01-11958,,,,,0,0
ACC-BR01-36160,,,,,0,0
ACC-BR01-18932,,,,,0,0
ACC-BR01-27565,,,,,0,0
ACC-BR01-36886,,,,,0,0
ACC-BR01-16979,,,,,0,0
ACC-BR01-34799,,,,,0,0
ACC-BR01-24121,,,,,0,0
ACC-BR01-29551,,,,,0,0
ACC-BR01-33392,,,,,0,0
ACC-BR01-11463,,,,,0,0
ACC-BR01-20050,,,,,0,0
ACC-BR01-24270,,,,,0,0
ACC-BR01-22796,,,,,0,0
ACC-BR01-40100,,,,,0,0
ACC-BR01-42586,,,,,0,0
ACC-BR01-40085,,,,,0,0
ACC-BR01-22674,,,,,0,0
ACC-BR01-39488,,,,,0,0
ACC-BR01-17380,,,,,0,0
ACC-BR01-41976,,,,,0,0
ACC-BR01-18144,,,,,0,0
ACC-BR01-22378,,,,,0,0
ACC-BR01-35896,,,,,0,0
ACC-BR01-20864,,,,,0,0
ACC-BR01-39368,,,,,0,0
ACC-BR01-21894,,,,,0,0
ACC-BR01-20691,,,,,0,0
ACC-BR01-28556,,,,,0,0
ACC-BR01-17296,,,,,0,0
ACC-BR01-38411,,,,,0,0
ACC-BR01-33765,,,,,0,0
ACC-BR01-36555,,,,,0,0
ACC-BR01-20338,,,,,0,0
ACC-BR01-39683,,,,,0,0
ACC-BR01-15569,,,,,0,0
ACC-BR01-11971,,,,,0,0
ACC-BR01-19996,,,,,0,0
ACC-BR01-14223,,,,,0,0
ACC-BR01-36016,,,,,0,0
ACC-BR01-13900,,,,,0,0
ACC-BR01-37425,,,,,0,0
ACC-BR01-12385,,,,,0,0
ACC-BR01-41679,,,,,0,0
ACC-BR01-15382,,,,,0,0
ACC-BR01-15559,,,,,0,0
ACC-BR01-11327,,,,,0,0
ACC-BR01-16684,,,,,0,0
ACC-BR01-40735,,,,,0,0
ACC-BR01-39399,,,,,0,0
ACC-BR01-29831,,,,,0,0
ACC-BR01-33021,,,,,0,0
ACC-BR01-28478,,,,,0,0
ACC-BR01-19728,,,,,0,0
ACC-BR01-34213,,,,,0,0
ACC-BR01-26409,,,,,0,0
ACC-BR01-42395,,,,,0,0
ACC-BR01-19892,,,,,0,0
ACC-BR01-28575,,,,,0,0
ACC-BR01-18636,,,,,0,0
ACC-BR01-11572,,,,,0,0
ACC-BR01-13241,,,,,0,0
ACC-BR01-34442,,,,,0,0
ACC-BR01-32695,,,,,0,0
ACC-BR01-15194,,,,,0,0
ACC-BR01-21497,,,,,0,0
ACC-BR01-25362,,,,,0,0
ACC-BR01-28398,,,,,0,0
ACC-BR01-30770,,,,,0,0
ACC-BR01-11459,,,,,0,0
ACC-BR01-13046,,,,,0,0
ACC-BR01-22313,,,,,0,0
ACC-BR01-30517,,,,,0,0
ACC-BR01-41560,,,,,0,0
ACC-BR01-22921,,,,,0,0
ACC-BR01-31572,,,,,0,0
ACC-BR01-32688,,,,,0,0
ACC-BR01-35695,,,,,0,0
ACC-BR01-24626,,,,,0,0
ACC-BR01-38159,,,,,0,0
ACC-BR01-42308,,,,,0,0
ACC-BR01-36273,,,,,0,0
ACC-BR01-14061,,,,,0,0
ACC-BR01-39214,,,,,0,0
ACC-BR01-12391,,,,,0,0
ACC-BR01-19005,,,,,0,0
ACC-BR01-17608,,,,,0,0
ACC-BR01-19514,,,,,0,0
ACC-BR01-22242,,,,,0,0
ACC-BR01-23078,,,,,0,0
ACC-BR01-18535,,,,,0,0
ACC-BR01-42734,,,,,0,0
ACC-BR01-17489,,,,,0,0
ACC-BR01-39664,,,,,0,0
ACC-BR01-34944,,,,,0,0
ACC-BR01-35515,,,,,0,0
ACC-BR01-29349,,,,,0,0
ACC-BR01-19222,,,,,0,0
ACC-BR01-21600,,,,,0,0
ACC-BR01-17989,,,,,0,0
ACC-BR01-21157,,,,,0,0
ACC-BR01-30343,,,,,0,0
ACC-BR01-21604,,,,,0,0
ACC-BR01-27107,,,,,0,0
ACC-BR01-17513,,,,,0,0
ACC-BR01-13092,,,,,0,0
ACC-BR01-10881,,,,,0,0
ACC-BR01-27683,,,,,0,0
ACC-BR01-24542,,,,,0,0
ACC-BR01-11588,,,,,0,0
ACC-BR01-25276,,,,,0,0
ACC-BR01-40515,,,,,0,0
ACC-BR01-36165,,,,,0,0
ACC-BR01-33841,,,,,0,0
ACC-BR01-13234,,,,,0,0
ACC-BR01-28857,,,,,0,0
ACC-BR01-28084,,,,,0,0
ACC-BR01-30376,,,,,0,0
ACC-BR01-36626,,,,,0,0
ACC-BR01-34733,,,,,0,0
ACC-BR01-37779,,,,,0,0
ACC-BR01-24412,,,,,0,0
ACC-BR01-33310,,,,,0,0
ACC-BR01-40825,,,,,0,0
ACC-BR01-35616,,,,,0,0
